canonical_gloss,synonyms,sid,FSW
Danemark,,689,M522x519S36d00479x481S11e02454x496S29a06487x504
dans,,959,M535x591S18050491x543S17d48474x558S21000515x576S22a04518x559S30a00482x482S34400482x482
Danser,,1413,M523x524S15a16478x512S10e24480x479S23702502x476
date,,856,M527x527S15d18473x473S1ea20504x476S20500493x511S2df06507x503
date-1,,184,M530x525S15d18470x491S1ea17509x475S20500494x501S22e03506x506
dauphin,,773,M534x511S14702512x497S29302467x490
David,,1002,M564x517S30001482x482S30007482x482S10021519x489S10029449x492S20500517x473S20500475x474S24b06538x464S24b1e439x464S2fb00492x448
decembre,,1267,M538x555S30005482x482S10110522x486S20e00512x517S25504518x533S25504500x533
decembre-1,,634,M538x556S30005482x482S10110522x486S20e00512x517S25504511x534
decembre-G,,518,M518x554S30003482x482S10118464x489S20e00480x517S25514479x532
decoller,,18,M529x531S22b01470x470S19a11501x497S15a1a490x519S20500494x494
demain,,981,M560x520S30006482x482S1f510517x505S20e00522x481S2c301534x491
demain-1,,1153,M565x524S30006482x482S2c301539x501S20e00522x481S31900482x482S34000482x482S1f510519x501
demander,,173,M528x520S15d49471x497S15d41505x497S20600490x480
demander-1,,222,M524x522S15d49475x499S15d41501x499S26a20488x478
deplacer,,441,M538x521S18520499x506S18528462x506S2880a516x489S2881a478x488S2fb00500x479
description,,1345,M551x590S30000482x452S10100535x434S20500520x450S22a04537x471S33b00482x513S10100532x514S20500520x532S22b04533x560
desole,,336,M521x548S36d00479x521S20310475x533S21100457x534S30f00482x482
dessiner,,642,M525x538S10e31496x463S15d3a474x481S20e00494x505S2dd0a507x499
dessiner,,1029,M523x542S24804495x514S15d08477x464S20e00498x496S10e01498x459
destin,,1331,M537x517S30000482x482S10000522x486S21100495x458S26606489x468
Detester,,1363,M518x536S32b20482x483S20500481x513S15810461x507S15610421x512S28512436x516
devoirs,,150,M537x525S10151462x480S15d39480x502S20e00508x488S26a07516x474
dieu,,1293,M575x525S10120531x485S24b08553x488S30a00482x482S36d00479x521
difficile,,116,M555x517S10012525x483S30c00482x482S34d00482x482S26602482x463S21800495x455
dimanche,,517,M514x535S2e600485x502S10110493x465
dimanche-G,,754,M514x535S2e618485x502S10118493x465
dindon,,219,M544x551S33200482x482S10014493x521S26b00517x519
direct,,264,M515x545S15a18486x471S15a10502x506S26700499x454S2f700502x538
directeur,,346,M543x597S18532510x536S1853a473x536S36d00478x593S20500510x570S20500476x571S26c03523x554S26c11458x554S2fc04490x577S36d00479x525S30a00482x482
directeur,,567,M548x545S18532513x455S1853a473x466S36d00479x541S20500513x505S20500481x505S26c03528x486S26c11458x488S2fc04494x518
discuter,,760,M533x590S1ca10511x517S1ca18480x535S33b00482x482S26c00506x550S26c10476x571S2fc05509x575
divorce,divorcé,1340,M538x528S14c59463x502S1d141476x472S21000497x504S21400506x490S26607516x506
docteur,,1014,M521x593S36d00479x523S30a00481x482S10e32467x534S20e00467x555S2eb08479x561
dommage,,1192,M548x586S20300509x545S20300482x571S37706523x552S37706453x578S20e00485x553S2880e481x535S30d00482x482S34400482x482
dormir,,177,M536x532S31600482x488S15a17512x509S20500526x492S30105482x477
dormir-2,,1236,M518x539S31600482x482S15a11465x502S15a1f457x516S20500450x502
double,,509,M515x525S1f430486x488S22104484x475S22a04499x510
double-boutons,,1061,M539x606S1ce10516x514S1ce18462x514S20500510x546S20500478x546S22b04523x557S22b14459x558S20500510x561S20500478x560S20500510x575S36d00480x522S36d00478x602S20500479x574S2fb04492x589S30a00483x482
Dourdan,,1292,M557x543S10110513x513S24b08535x516S34400482x482
doux,,535,M531x520S15d59469x483S15d51492x497S20e00501x481S26507518x483
dragon,,688,M551x538S34400482x482S20500529x509S26a00524x492S21d00527x478S17620491x522
drap,,499,M544x540S36d00479x531S20500526x528S20500463x529S26604523x493S26614460x495S2fb00493x462S1d410515x459S1d418455x461
dvd,,673,M520x531S10111480x468S10119502x469S3770b482x494S37703494x492S20600489x520
E,,857,M507x507S14a20492x492
eau,,187,M510x520S10010495x490S21800490x479
eau,,320,M536x559S21600528x516S34e00482x482S10020514x529S21600519x516
eau,,550,M528x573S10010507x543S21800510x529S30a00482x482S34d00482x482
eau-1,,491,M540x561S34e00482x482S21800506x532S10a10525x535
echanger,,870,M526x625S30a00482x482S33e00482x482S15d31501x540S15d39475x553S2fc04503x614S2eb0c511x571S2eb14489x579
ecole,,1093,M538x560S1dc20514x453S1dc28463x452S2c301509x509S2c311459x507S20500467x538S20500517x539S20500520x494S20500470x492S2fb04492x554S36d00479x440
ecole-2,,748,M546x568S1dc20520x443S1dc28454x443S1dc04522x504S1dc0c457x508S20500520x535S20500475x538S20500482x463S20500506x463S22a04530x484S22a14458x486S36d00480x564S36d00478x432
Ecosse,,1088,M555x535S36d00479x471S20310531x465S20500508x516S22f02541x510
ecrire,,29,M528x528S15d39473x504S18551496x509S20e00498x488S26a07507x471
ecrire,,722,M525x528S15d3a474x472S18551493x486S29706478x509
ecureuil,,68,M525x529S15350475x504S15330510x477S28c09476x470
ecureuil-1,,966,M576x529S28c09532x470S15350531x504S36d00479x474S36d00479x525S18536561x470S20e00512x506
egoiste,,580,M541x590S36d00479x523S31000483x482S35c04483x482S20e00493x564S1f502491x534S2c601504x563S2c601522x564
elan,,84,M573x600S30001482x483S30007482x483S14c20523x475S14c28455x475S20500511x473S20500478x474S2fb00493x452S28907548x479S2891f425x478S30004482x482S17d36492x524S18536489x575S20e00515x521S22a04493x553
elephant,,707,M562x517S33100482x482S16d10520x492S2c100539x480
eleve,,537,M535x517S30000482x482S14c12466x461S22b06505x465S22510503x447
eleve,,1186,M546x537S30005482x482S10a10515x511S20600524x493
EmilieR,,330,M546x527S30006482x482S21100533x513S18500521x494S20500516x479
empereur,,1179,M528x517S30001482x482S30007482x482S26506493x467S20500471x483S20500518x483S14a20474x465
emplacement,,32,M530x522S18528469x489S22114504x478S22114470x479S18520504x489S2e852484x506
encore,,1323,M526x533S18018474x477S15d10507x467S20712506x501S22f16483x502
enerver,,440,M544x568S30c00480x482S34400480x482S36d00479x522S20310519x546S20318465x545S25100526x509S25110455x507S2fb04493x562
ennuyer,,1209,M545x535S30006482x482S15d10526x489S20e00511x523S22124521x477
enseigner,,156,M536x526S18520510x511S18528464x510S26a00509x487S26a10463x487S2fb00491x473
ensemble,,896,M517x527S1f540501x478S1f548482x478S20500495x472S2e826485x512
entendant-idee,,844,M552x518S30000482x482S10e02499x466S2eb00537x486S20e00521x485
entourer,,877,M517x522S1ea50494x478S2e80a483x507
epeler,,867,M532x523S22b06502x502S22520469x476S14e20469x492
equipe,,1042,M527x545S18558472x530S18550502x530S20500494x515S2d612475x494S2d60a500x495S14c58474x454S14c50503x455
equitation,,991,M528x538S10e04475x462S14748475x516S20700473x498S2eb20513x487
escalier-circulaire,,807,M553x542S2ff00483x482S36d00479x522S11812526x527S29608535x484
escargot,,194,M542x519S2031a519x504S10e12512x482S37806484x510S20e00498x487S24d02458x480
escargot,,362,M540x519S1a012511x481S20312523x504S37706494x510S20e00501x490S24d02459x484
Espagne,,646,M572x554S36d00480x446S36d00477x550S1ea32501x460S1ea36488x513S20500513x523S20500531x462S2ed01548x462S2ed09530x519S2fb06566x496
essayer-1,,513,M521x594S16d10472x537S2eb04490x562S20e00474x564S36d00479x528S30a00483x482
Etats-Unis,,235,M532x594S14c02501x534S14c0a466x534S20700490x557S2eb52483x578S34400482x482
ete,,144,M554x517S30000482x482S1c501497x456S20e00523x482S22f06540x476
etudiant,,1185,M574x521S30000482x482S17d10520x487S20e00553x509S26a00547x490S22104553x478
etudiant-31,,162,M517x552S3771a482x528S18510490x449S17d10493x499S20e00496x483S26a00490x468S20350487x518
examen,,396,M519x531S20500480x481S20500509x483S15d3a484x494S20340485x516S2880a488x468
exemple,,271,M529x516S1100a470x501S11002502x501S20600488x484
experience,,823,M545x517S30001482x482S30007482x482S1c518454x475S1c510515x473S20500482x474S20500507x474S22a07517x458S22a11470x457S2fb00493x444
experimentation,,1296,M521x592S30a00483x482S36d00479x521S16d10465x528S21600487x537S20e00467x551S2ea04466x567
expression,,676,M544x548S30a00482x482S1ec10520x485S1ec18457x493S23110459x521S2310c518x512S2fc04497x537S21d00526x473S21d00456x480
F,,805,M514x514S1d210485x486
F,,1451,M515x514S1d220486x486
facteur,,718,M541x517S30000482x482S20600489x464S14712519x481
faim,,632,M521x606S30c00481x482S34800481x482S36d00479x529S15402487x540S20e00493x558S22b04491x576
faire-quoi,,1194,M527x624S1f522503x562S1f52a463x562S2fb04488x618S26a02508x589S26a16470x591S20500489x578S31000477x488S34400477x488S30300477x477S37000474x532
faire-voir,,615,M544x532S10000498x502S20600522x492S31410482x482S35300482x482
falloir,,100,M523x584S30a00482x482S10010506x528S22e04506x566
fatigue,,590,M539x606S30a00479x482S36d00479x522S18002524x524S1800a461x525S20e00483x539S20e00505x539S22b04505x559S22b14480x559S2fb04493x600
fatigué,,1431,M540x569S33e00481x483S30a00481x483S36d00479x524S20e00517x557S2c301514x528S14c01483x538
fautes,,202,M518x591S30004482x482S19a00485x517S20e00492x542S2eb04492x559
faux,,352,M522x522S20348483x507S19a40477x478S20500510x509S22a04509x488
faux-1,,572,M524x522S20348481x507S19a10475x478S20500508x509S22e04507x488
fermer-porte,,1027,M521x530S14740507x471S1470a478x505S26904505x498S20500507x519
fete,,523,M546x542S10027504x500S1002f477x512S22b07508x460S22b07522x472S22b11454x487S22b11468x475S2fc00487x458
feuille,,463,M567x516S21b00501x500S26506513x498S20500459x483S1f440466x500S1f440538x501S1f448433x500
fevrier,,382,M549x549S33100482x482S15d00494x522S20e00531x494S22f04524x515S22104531x538
fevrier-G,,39,M545x551S33100482x482S15d08489x522S20e00526x502S22f14520x523S22104526x544
fiche,,1187,M527x530S18050497x502S18058473x515S2b900491x470
fier,,1175,M533x587S36d00479x524S36d00479x583S30d00481x482S20e00488x559S22b07500x534S14c51459x549S22510511x559S34400481x482
fille,,753,M543x552S30006482x482S10020521x498S20e00527x487S22f04518x538
fille,,829,M549x533S10010512x500S22b04533x503S30006482x482S20e00535x484
film,,1326,M528x529S10059472x488S10051495x488S20500493x472S2c307503x511
fils,,768,M539x575S2ff00481x482S36d00479x522S1d102481x534S20500509x564S2c301513x537
fini,,277,M539x599S31500482x482S34d00482x482S15d21500x535S15d29476x538S20500496x575S22b07515x559S22b11465x559S2fb04494x593
finir,,788,M526x606S30a00482x482S15d21499x528S15d29474x536S20500496x562S22e12475x575S22e06508x574S2fb04494x600
Finlande,,152,M518x556S30004482x482S10a00479x530S20500489x516S20500500x516
fleur,,197,M521x541S16d48478x502S17630504x525S21000501x505S22b00503x472S21b00507x458
fleur,,530,M547x540S33200482x482S26a00520x501S20e00524x520S17600492x524S21b00528x484
fonce,,763,M544x578S34400482x482S22a15472x531S20330484x550S20330503x550S14c00521x494S14c08454x495S22a03517x531S2fb04494x572S31500482x482
fonce-1,,921,M526x610S31500481x482S34400481x482S36d00479x527S20305474x538S20303505x538S25504508x565S25514478x565S2fb04492x593S2f900495x605
foret,,1107,M574x566S2ff00482x482S36d00479x526S14c10527x486S14c18451x484S26604531x525S26614453x523S2e230555x484S2e230427x480S2fb04493x560
foret-1,,534,M574x565S2ff00482x482S36d00479x526S14c10528x481S14c18450x480S26604532x522S26614453x519S2e230555x484S2e230427x480S2fc04491x554S26604550x522S26614435x518
formule1,,348,M534x515S26506497x499S1d210466x485S1f502519x491
France,,984,M515x529S1d200484x470S2df0e495x505
France-1,,658,M532x514S1d220469x485S26606502x498
French Sign Language Alphabet,,1434,
French Sign Language Numbers,,1435,
frere-1,,83,M533x517S1d220504x489S1d228466x489S20600488x482
frere-2,,192,M519x532S1d220490x467S27102481x492
frites,,458,M528x578S14411499x550S14419467x549S20710481x529S30d00482x482
frites,,730,M531x525S20710482x510S14419469x476S14411502x476
froid,,12,M530x567S30f00482x482S34400482x482S18500506x522S23602490x528
fromage,,767,M552x552S33100482x482S1d400522x488S2e000531x523
fromage,,1075,M546x545S33200482x482S1d400523x488S20e00534x526S22f02514x520
fromage-1,,279,M552x552S33100482x482S1d400522x488S2e000531x523S20e00522x481
fromage-2,,119,M549x546S33100482x482S1d410520x487S20e00518x479S22f02522x521
frotter-cou,,751,M518x551S36a00482x477S15d01492x521S21100482x537
furet,,1304,M532x508S18510507x493S29a02468x493
fusee,,136,M528x527S10010490x481S15a1a471x515S20500515x507S22b00512x472
futur,,285,M575x528S2ff00483x482S36d00479x524S15a40532x492S2b900549x486S30c00483x482
futur,,901,M571x527S15a40532x491S36d00479x523S30a00482x482S26600555x488
G,,660,M511x515S1de20489x485
G,,1261,M515x511S1e002485x488
gagner,,697,M555x586S20300516x545S20300489x571S37706530x552S37706460x578S20e00492x553S2880e488x535S30a00482x482S33e00482x482
gant,,1070,M534x537S17d48488x492S15d01511x508S14c01472x462S21000489x522S22b01466x497
garcon,,1155,M536x517S30000482x482S22a06498x464S20e00481x465S1f510521x475
garcon-1,,1223,M555x527S30007482x482S1ea11517x474S20500510x471S2e205528x497
garçon,,50,M518x523S36a00482x477S10006471x471S26602472x452
gateau,,481,M546x533S30005482x482S20600524x498S20317510x512
gazelle,,944,M555x522S30001482x483S30007482x483S10011520x491S10019459x492S20500476x477S20500513x477S29607527x458S2961f445x456S2fb00494x450
gentil,,411,M536x553S30006482x482S14720522x478S20e00523x504S22b04520x523
geographie,,716,M555x616S20800495x533S36d00479x522S10629471x545S10601495x546S2ff00483x482S20311534x593S20319436x588S24b0f515x573S24b19454x569S2fb04487x610
girafe,,258,M551x541S36a00482x477S20500520x511S16d02531x501S16d0a524x524S22b00534x467
glace,,1190,M530x551S35a04482x482S31400482x482S20310493x522S2eb04515x519
glicemia,,1437,M544x618S33b00476x420S10001496x450S21410476x464S22a04500x485S14c01488x503S34d00488x546S10a11516x567S2df00522x597S30005488x546
gorille,,1133,M538x592S2ff00481x482S36d00479x521S20500505x537S20500488x537S2fc04495x581S26c00506x556S26c18469x558S20301517x530S20303462x531
gourmand,,55,M534x541S20600512x516S14712486x527S36a00482x477
grammaire,,483,M524x519S15a18476x485S18010494x492S20e00496x507S22124494x480
grammaire-entendant,,799,M526x549S30004482x482S20e00514x518S15d00494x522S22124468x529
grand-mere,,671,M538x548S30004482x482S20500480x517S30006482x482S20302495x526S22a00479x533S37706510x532S20500521x483S14710524x495
grand-pere,,1112,M552x548S30004482x482S20500480x517S30006482x482S20302495x526S22a00479x533S1ef10523x494S37706510x532S22104520x481
graver,,1154,M527x520S15d39473x480S10a51494x488S21100487x506
Grece,,543,M521x524S10041500x489S20600489x476S10049478x494
gris-1,,815,M536x532S30000482x482S30004482x482S20500495x466S20500495x521S11000521x464S22a04523x501
gris-3,,180,M515x518S1e002485x495S21d00485x483
gris-4,,521,M549x585S36a00482x477S10010512x529S20e00535x536S21416514x513S25604533x555
gris-5,,804,M536x517S30000482x482S30004482x482S11000521x464S22a04523x501
gruyère,,1398,M546x536S33100482x483S15d31520x513S2eb00531x480
guepes,scarabée,1410,M545x539S12840514x513S12848464x515S2a600528x490S2a611456x492S12810511x462S12818464x462
H,,147,M510x514S1a020490x485
H,,1452,M508x515S10e10493x485
h-dragon,,6,M553x555S30107481x477S32107481x488S36d01479x522S34000481x488S15d00534x494S2c304516x531
h-dragon,,16,M521x568S30103485x471S32103485x482S36d03478x532S10053463x538S22b06487x547S36a00485x482S34000485x482
h-dragon,,53,M559x536S34400485x488S20500537x514S26a00532x498S21d00537x484S17620518x513S36d03479x525S32103485x488S30103485x477
h-dragon,,67,M522x550S30102486x477S32103486x488S36d03478x523S1f502457x526
h-dragon,,109,M521x594S30103485x477S32103485x488S36d03478x524S19a20457x540S36100485x488S23102463x568
h-dragon,,110,M521x576S30103485x477S32103485x488S36d03478x524S34000485x488S10051455x544S26501447x563
h-dragon,,113,M550x601S30c00482x482S36d00479x562S2fb04492x595S34d00482x482S15437527x546S1543f451x547S36d00479x522S22f04512x577S22f14461x577
h-dragon,,114,M542x558S36d01479x522S32107481x488S30120481x477S34e00481x488S10043512x522S20600501x547
h-dragon,,120,M518x587S30a00482x488S34100482x488S30103482x477S14c31469x529S15d39436x558S22a03469x559S20500455x576S22104477x578
h-dragon,,128,M544x623S30a00482x482S33e00482x482S20e00501x584S2fc04498x612S26a04517x583S17d40499x536S17d48475x560S26a10474x582S22104523x602S22104480x603
h-dragon,,131,M533x593S30c00482x489S30126482x476S32b00482x489S34d00482x489S36d00479x526S15d1a480x555S20320504x542S24b04511x567
h-dragon,,141,M587x563S30107481x477S32107481x488S36d01479x522S34e00481x488S10e00568x500S20700537x542S14749531x512S2a200564x535
h-dragon,,155,M522x593S30c00483x482S15d59464x539S32b00483x482S34d00483x482S36d00480x519S10013485x535S22b03451x569S36d00479x568
h-dragon,,157,M521x569S36d03478x518S32103485x482S34400485x482S15d31466x534S26905485x550
h-dragon,,166,M551x546S34400482x482S18500519x511S26a04524x532S30c00482x482S36d03479x517
h-dragon,,168,M572x534S30000480x488S17d10518x493S20e00551x515S26a00545x496S22104551x484S36d01479x523S30107480x477S32107480x488
h-dragon,,223,M548x573S15d28457x509S23014460x545S15d20529x508S23004514x545S2fb04492x567S36d00479x531S31a00483x488S30120483x477S34400483x488
h-dragon,,242,M544x572S30103485x477S32103485x488S36d03478x524S34400485x488S15d20525x506S15d28457x506S2fb04493x566S23004517x546S23014457x546
h-dragon,,245,M545x533S30102479x477S30001479x488S36d01479x522S30007479x488S19a28453x487S19a20517x488S20500512x482S20500476x480S33e00479x488
h-dragon,,274,M545x577S30106481x477S32107481x488S36d01479x522S15d20526x504S15d28457x511S34d00481x488S2fb04497x571S23004516x546S23014467x546
h-dragon,,283,M553x579S30107481x477S32107481x488S36d01479x522S15d0a476x549S18050492x543S20800508x569S22b26523x555S34400481x488
h-dragon,,318,M521x587S30c00481x488S2fc04456x576S2eb14443x540S18508433x526S2eb04465x535S34400481x488S30103481x477S36d03479x525S18500450x515
h-dragon,,445,M521x568S30103485x471S32103485x482S36d03478x532S10053463x538S22b06487x547S36a00485x482S34400485x482
h-dragon,,500,M549x535S30103485x477S30001485x488S36d03478x524S30007485x488S19a28457x486S19a20521x487S20500516x481S20500480x479
h-dragon,,508,M521x574S30103485x477S32103485x488S36d03478x524S34400485x488S11e10464x537S2e230492x542
h-dragon,,525,M551x549S34400485x488S18500524x514S26a04524x535S32107485x488S30107485x477S36d01479x524
h-dragon,,531,M566x535S30103485x477S32103485x488S36d03478x524S34700485x488S30000485x488S15d02513x470S20e00525x494S22a06539x494S22104554x496
h-dragon,,551,M538x591S36d01479x522S32107481x488S30120481x477S34e00481x488S22e04521x563S22e14493x564S20320521x538S20320495x539S2fb04509x585
h-dragon,,562,M521x549S20800438x508S10a20452x515S10a28433x523S2dd26442x466S33e00481x482S36d00479x521S32101481x482
h-dragon,,577,M518x604S23118450x571S10e59447x540S10e51481x526S2fc04475x593S23100484x558S32103482x482
h-dragon,,597,M521x582S30c00485x482S34d00485x482S36d03478x518S12d21476x545S26601455x560S22124440x548
h-dragon,,599,M545x533S30107479x477S30001479x488S36d01479x522S30007479x488S19a28453x487S19a20517x488S20500512x482S20500476x480S33e00479x488
h-dragon,,620,M521x537S36d03478x518S32103485x482S34400485x482S26905451x507S11831435x509S20500475x526
h-dragon,,629,M572x528S30000480x482S17d10518x487S20e00551x509S26a00545x490S22104551x478S36d01479x517
h-dragon,,635,M542x556S30124485x477S34400485x488S36d03478x524S30c00485x488S10043512x533S20600477x545
h-dragon,,647,M547x580S30c00486x482S32b00486x482S34d00486x482S36d03482x519S14c48454x518S14c40517x533S36d03477x561S20500505x552S20500476x547S28812449x554S2880a525x568
h-dragon,,655,M536x611S23118475x578S10e59472x547S10e51506x533S2fc04500x600S23100509x565S32107479x488S36d01480x523S30107479x477
h-dragon,,667,M521x606S30103485x477S32103485x488S36d03478x524S34100485x488S15d4f437x552S15d41456x539S22a04469x572S22a14449x581S2fb04462x600
h-dragon,,672,M551x538S34400482x482S20500529x509S26a00524x492S21d00527x478S17620491x522S30a00482x482
h-dragon,,691,M553x541S30107481x477S32107481x488S36d01479x522S33b00481x488S1ed26534x479S22b04533x511
h-dragon,,693,M534x584S30c00482x482S34400482x482S11810517x518S25104516x551
h-dragon,,694,M543x571S30104479x477S32104479x488S2fb04493x565S36d00479x527S34400479x488S12830520x492S25604522x533S12838452x494S25614460x534
h-dragon,,701,M521x574S30103485x477S32103485x488S36d03478x524S34400485x488S1dc10462x536S2e230492x542
h-dragon,,735,M550x569S30c00482x482S34400482x482S14c58475x527S14c50504x526S26511459x519S26507529x515S22510528x495S22510448x499S2fb04494x563
h-dragon,,736,M521x602S1ec27468x529S1ec2f430x541S22f04468x563S22f14431x573S2fc04458x591S30103485x477S32103485x488S36d03479x520
h-dragon,,770,M521x569S30103485x477S32103485x488S36d03478x524S34400485x488S10051460x540S26501454x556
h-dragon,,776,M521x605S32103485x482S36d03479x517S34300485x482S10009442x528S10001467x517S2e000469x556S2e018442x567S2fb04467x599
h-dragon,,781,M556x575S30c00480x482S34400480x482S2880a524x548S21b00548x564S20350505x549S33500476x482S36d00477x525S36d00478x571S20350481x549S28812455x548S21b00446x562
h-dragon,,784,M518x565S30a00482x482S1f502491x541
h-dragon,,787,M522x595S30103485x477S31400485x488S36d03478x524S35a07485x488S14c01480x535S20e00508x546S22b04506x565
h-dragon,,803,M533x577S30124485x477S32103485x488S36d03478x524S34400485x488S1ce10490x540S2e230514x545
h-dragon,,809,M561x546S30107481x477S32107481x488S36d01479x522S33b00481x488S10057525x514S26507548x533
h-dragon,,812,M544x576S30100478x477S32100478x488S36e02474x524S34000478x488S22b03501x538S20500488x565S15d51521x511S15d39464x553
h-dragon,,825,M559x530S34400485x482S20500537x508S26a00532x492S21d00537x478S17620518x507S36d03479x519
h-dragon,,828,M531x596S30106479x477S32107479x488S36d01479x523S34400479x488S20320516x543S20320487x544S22e04513x567S22e14487x567S2fb04502x590
h-dragon,,836,M521x580S21410506x534S35d04482x482S20500491x569S26a04484x553S15d0a456x542S15d02475x528S32103482x482
h-dragon,,884,M518x606S30103482x477S32103482x488S10a18458x542S10a10500x542S20500481x576S2fb04479x600S2df0c495x573S2df14456x573
h-dragon,,888,M574x521S30000482x482S17d10520x487S20e00553x509S26a00547x490S22104553x478S33e00482x482
h-dragon,,911,M521x595S30103485x477S32103485x488S36d03478x524S34100485x488S20500472x534S10a10492x540S2df02491x571
h-dragon,,916,M523x615S30c00485x482S32b00485x482S34d00485x482S36d03481x519S14c39464x559S14c31493x565S36d03477x553S20800484x588S22a24482x600
h-dragon,,954,M533x564S30107478x477S15d39452x541S15d31479x540S36d01480x521S22b27509x527S32107478x488
h-dragon,,958,M521x557S30103485x477S32103485x488S36d03478x524S34000485x488S1ed02458x491S22b04458x527
h-dragon,,973,M555x554S30124485x477S32103485x488S36d03478x524S34400485x488S30007485x488S18000522x494S20500536x514S2df0e535x530
h-dragon,,974,M561x546S30106481x477S32107481x488S36d01479x522S26507548x533S10057525x514S34400481x488
h-dragon,,1001,M560x573S30107481x477S32107481x488S36d01479x523S10008532x496S10020516x543S2b701535x540S20500550x527
h-dragon,,1013,M521x569S30103485x477S32103485x488S36d03478x524S10051455x540S26501445x556S34100485x488
h-dragon,,1025,M535x568S30a00482x482S33e00482x482S11a00496x533S2df0e515x544
h-dragon,,1068,M532x596S11531507x537S11559464x554S20500490x568S2a200505x568S30a00482x482S33b00482x482S35700482x482
h-dragon,,1069,M521x575S32103484x482S10013477x535S16d48455x554S36d03479x518S2e80a485x560
h-dragon,,1071,M535x570S30107481x471S32107481x482S36d01479x527S36100481x482S10053480x540S36a00481x482S22b06505x539
h-dragon,,1080,M544x556S30107481x477S32107481x488S36d01479x522S34d00481x488S10e03514x526S20500497x545
h-dragon,,1104,M562x533S30107481x477S32107481x488S36d01479x522S33b00481x488S1ce41517x489S20500541x492S26507549x477
h-dragon,,1122,M564x585S30104479x477S32104479x488S21b00556x561S36d00479x527S34400479x488S36d00479x581S22a06538x560S21b00437x562S1eb40509x555S1eb48468x555S20500495x554S22a12448x559
h-dragon,,1123,M530x597S30a00482x482S34400482x482S1f503508x540S1f501468x540S2fb04493x591S22e03503x565S22e15474x566
h-dragon,,1124,M521x541S32101480x482S14719412x521S14711461x521S25101450x489S25117420x490S20500442x473S36d00479x520
h-dragon,,1136,M546x548S30007479x488S18000513x490S2df0e526x524S20500528x509S32107479x488S30106479x477S36d01479x521S34400479x488
h-dragon,,1146,M550x540S30107482x477S32107482x488S36d01479x529S34000482x488S14c20527x498
h-dragon,,1150,M521x605S20800495x550S10a20495x524S10a28475x532S30a00482x482S33e00482x482S2dd26494x565
h-dragon,,1181,M518x603S30102482x477S32103482x488S35d04482x488S10a18441x530S10a10481x530S25103470x564S2fb04462x597
h-dragon,,1212,M535x570S30107481x471S32107481x482S36d01479x527S22b06505x539S10053480x540S36a00481x482S34000481x482
h-dragon,,1218,M548x562S30c00483x482S36100483x482S15d20529x497S23004514x534S2fb04492x556S36d00479x520S15d28457x498S23014460x534
h-dragon,,1219,M559x551S30107481x477S32107481x488S36d01479x522S33b00481x488S10000517x521S2c301533x502
h-dragon,,1234,M544x586S36d01479x522S32107481x488S30106481x477S2fb04506x580S22e04516x556S22e14493x558S20317523x529S2031f477x537S33e00481x488
h-dragon,,1243,M535x605S30a00482x482S10e59471x541S10e51505x527S2fc04499x594S23100508x559S23118474x572S33e00482x482
h-dragon,,1249,M521x573S30103485x477S32103485x488S36d03478x524S34900485x488S15d4f460x550S18541477x534S20600493x559
h-dragon,,1260,M544x582S30d00482x482S2df0e524x558S10e01513x523
h-dragon,,1262,M551x560S30107481x477S32107481x488S36d01479x522S33e00481x488S15d57520x537S1d412520x505S20800541x525S28922482x544
h-dragon,,1265,M548x568S15d28457x504S23014460x540S15d20529x503S23004514x540S2fb04492x562S36d00479x526S34700484x488S30104484x477S32104484x488
h-dragon,,1273,M521x581S30103485x477S32103485x488S36d03478x524S35a07485x488S14c01485x538S21100488x567
h-dragon,,1279,M537x564S30107481x477S32107481x488S36d01479x522S33b00481x488S10043507x527S20600497x553
h-dragon,,1280,M535x570S30102481x471S32103481x482S36d01479x527S22b06505x539S10053480x540S36a00481x482
h-dragon,,1283,M545x568S30c00480x488S23014457x540S15d20526x503S23004511x540S2fb04489x562S36d00476x526S15d28454x504S30120480x477S34400480x488S33500476x488
h-dragon,,1284,M562x533S30107481x477S36d01479x522S30007481x488S10011519x491S20500526x478S34400481x488S2df0e542x481
h-vase,,23,M532x601S30a00482x482S33e00482x482S1445f469x537S14457504x538S22e00502x572S22e10480x572S2fb04494x595
h-vase,,296,M544x530S30f00482x482S34400482x482S10e20511x500S20500532x505S26500530x485
h-vase,,323,M544x577S30a00482x482S34400482x482S1ea13495x531S2eb06512x562S16d48481x553
h-vase,,355,M525x569S30a00482x482S34400482x482S1ea02504x522S2f000502x549
h-vase,,570,M532x595S30a00482x482S2b700510x549S33b00482x482S21000510x528S16d48488x542S18520507x580
h-vase,,739,M550x571S30a00482x482S22104535x521S17d52507x540S21000530x553S22a00534x534S16d48485x551S33b00482x482
h-vase,,766,M535x596S30f00482x482S34100482x482S14527505x530S1452f467x530S2fb04493x590S22e04503x567S22e14479x567
h-vase,,1046,M535x600S20e00507x571S14741478x535S14749483x558S23101515x579S30a00482x482
h1-vache,,78,M547x617S31000482x488S30104482x477S34300482x488S36d00479x527S20350506x543S20358479x565S2b701509x564S2b701528x565S2b711465x587S2b711484x587S2fc05510x602
h1-vache,,446,M527x573S30004482x482S21100514x514S20300492x519S30d00482x482S15d3a483x554
h1-vache,,461,M521x577S30300483x477S33b00483x488S36d00479x531S15d3a481x558S20340496x555S30d00483x488
