canonical_gloss,synonyms,sid,FSW
รองเท้า,shoe,209,M542x529S20350502x514S20350483x505S27100502x497S27114458x486S2fc00493x472
นกอีเสือ (กลุ่ม),shrikes,563,M546x596S33b00482x407S1f420462x432S22104462x422S15d27519x459S15d2f458x459S22e04519x485S22e14464x485S22a06531x583S20e00517x584S2ff00482x510S11502499x520S21100515x539S22a06530x539S10002511x567S30b10482x558
สยามสแควร์,Siam Square,439,M514x527S20320492x474S19a50486x507S23004487x492
นกเอี้ยงด่าง,Siamese Pied Starling,574,
พี่น้อง,sibling(s),666,M534x527S36d00479x474S15e14496x517S22b00505x483S22a04521x483
พี่น้อง (แสดงจำนวน),siblings (total number),668,M525x526S15d0a477x488S20312476x474S2880b495x478S14d12507x496
ภาษามือ,"ทำท่ามือ, sign language, sign",55,AS14c10S14c18S2ea00S2ea14M522x536S14c10499x463S14c18477x477S2ea00506x497S2ea14483x511
ภาษามือ,sign language,598,M521x536S14d12500x464S14d1a480x476S2ea00506x499S2ea4c482x511
ไซน์ไรติง,SignWriting,613,M531x557S14d12489x443S14d1a469x455S2ea00495x478S2ea4c471x490S15d0a475x524S1f420484x537S22f06517x532
ทัณฑฆาต,"การันต์, silent mark",172,M523x516S14c20478x485S21c00498x493S20e00500x501S22a17510x490
สีเงิน,silver (color),695,M524x517S15d39476x488S15d31488x494S20600502x483
สิงคโปร์,Singapore,415,M518x559S1eb40473x540S37800469x513S2ff00482x483S15a18464x489S22124473x530
สีฟ้า,sky blue,680,M521x520S1ce20499x485S23602479x481
สถานีรถไฟฟ้า,skytrain station,380,
เล็ก,small,520,M518x556S30c00482x488S30350495x477S34d10497x512S17047502x530S1704f482x530
นกพญาไฟเล็ก,Small Minivet,551,
งู,snake,363,M554x554S34d00482x483S11020518x515S23602537x515
ษ,"ษ.ฤๅษี, So Ruesi",118,M508x524S20320493x476S10e20493x494
ศ,"ศ.ศาลา, So Sala",117,M508x525S20320493x476S10020493x495
ซ,"ซ.โซ่, So So",90,M509x522S20320494x478S10b50492x496
ส,"ส.เสือ, So Suea",119,M508x508S20320493x493
soap,,39,M537x544S36d01479x478S17151482x486S21100473x473S15a57504x457S26607497x501S26603499x519S26607515x522
สังคมศึกษา,social studies,443,M543x529S37600489x506S10051466x492S10039505x482S2d708504x472S2d710457x473
สุริยุปราคา,solar eclipse,300,M561x634S18510493x549S18518482x544S28909514x515S28911459x514S2fc00494x574S28919460x589S2fc00493x528S14c20538x495S14c28439x494S17618494x587S17610494x591S17610532x618S17618456x618S28901517x589S31a00482x483
ระบบสุริยะ,Solar System,268,M546x654S10008499x510S33b00482x483S22a14484x534S20e00484x520S22104485x551S17718432x572S22a16455x573S15518473x566S10013499x624S15630495x568S26606514x571S22a04497x593S22a04515x593S22a04533x593S15518473x628S2ec05468x610
ทหาร,soldier,434,M544x518S30b10482x483S20500512x474S15a11521x489
วันสงกรานต์,Songkran Day,527,
ขอโทษ,sorry,618,
เอเชียตะวันออกเฉียงใต้,Southeast Asia,416,M529x569S15438472x431S15640487x433S22a02506x438S15438472x480S1f720505x471S2e308506x489S15438472x529S10013498x533S22a03486x555S21410511x555
นกกระจอก นกกระติ๊ด (กลุ่ม),sparrows and allies,582,
สาดน้ำสงกรานต์,splash water in Songkran festival,526,M539x524S3770c515x490S2031e485x509S2031c506x501S25601482x477S25611461x485
นกเค้าจุด,spotted owlet,506,M547x549S31400482x459S16d10502x463S16d18480x462S2a308522x455S2a310454x455S2ff00482x506S20500519x510S20500471x509S20500520x524S20500470x524S20500511x538S20500479x538S15410532x501S15418453x500
สเปรย์,spray,151,M516x565S15a32484x480S16d48490x467S22b10490x435S15a02485x550S10628490x515S21800498x505S37700497x540
ดาว,star,420,M553x518S2ff00482x483S18520525x493S22134521x483
นกปรอดสวน,Streak-eared Bulbul,570,
วิชา,subject,445,M524x519S15a16497x495S18640476x489S20500493x482S20500514x482
รถไฟฟ้าใต้ดิน,subway,227,M534x518S37906467x488S15a1a507x483S17220467x498S22c06487x502
สถานีรถไฟฟ้าใต้ดิน,subway station,378,
สุดารัตน์ เกยุราพันธุ์,Sudarat Keyuraphan,430,M556x518S2ff00482x483S1ee11506x484S22a07532x476S22105547x465
กะทันหัน,suddenly,460,M539x526S30a00498x486S34710509x509S30304462x475S15a00474x490S36c20513x479
น้ำตาล,sugar,125,M559x549S18b30501x439S18b38479x439S11502502x506S33b00482x483S27100503x423S27114458x422S22a06535x491S20e00521x491S2fc00493x408S18b38479x519S22106552x491
ดวงอาทิตย์,sun,266,M528x617S10000486x510S33b00482x483S22a04505x533S20e00505x519S22104506x550S17711509x563S22a03496x583S15511473x594
นกกินปลี (กลุ่ม),sunbirds,580,
Sunday,,1,M518x562S33b00482x482S10a10492x536S20500496x503S21600492x523S21600503x523
นามสกุล,surname,603,
หงส์,swan,481,M542x547S22e14464x529S14120478x462S22104478x454S15d27519x502S15d2f458x502S22e04519x529
หวาน,sweet,78,M560x532S1f502545x497S33b00482x483S20e00494x520S26506528x506S11e02496x498
สระว่ายน้ำ,swimming pool,217,M541x553S10b59480x448S10b51510x448S27634519x473S2763c480x473S27602513x492S2761a480x492S10e12474x536S26606508x536S22512459x531S2fc00503x493
ชิงช้า,swing (n.),403,M524x526S2d320481x475S11503497x501S1150b476x501
สอบ,take an exam,431,M517x522S20320494x507S21a12483x494S21200488x478
ภาษี,tax,538,M519x527S15e19482x474S1f504495x478S20e00500x497S22f04494x513
รถแท็กซี่,taxi,228,M553x554S20301509x496S20309471x496S23607504x521S23625467x521S2fc04493x543S1ee10498x458S1ee18476x458S26506527x466S26512458x466S21600545x468S21600447x469S2fc00492x446
teach,,40,M539x517S2ff00482x482S17620522x492S17620461x492S21b00521x481S21b00531x481S21b00470x481S21b00461x481
เทคโนโลยี,technology,352,M525x522S15d08476x478S1c540495x480S20602497x498
กล้องโทรทรรศน์,telescope,295,M554x518S32107482x483S17610515x476S17618508x482S25607530x455S21410507x466
หมื่น,ten-thousand,205,M515x508S11502485x493
ขอโทษอย่างยิ่ง,terribly sorry,623,
การบินไทย,Thai Airways,465,M515x511S37e0e490x490S1c902485x489
ภาษามือไทย,Thai Sign Language,56,AS33100S10011S20e00S22b04S14c10S14c18S2ea00S2ea14M532x653S33100482x482S10011502x500S20e00520x501S22b04505x532S14c10500x583S14c18477x594S2ea00507x616S2ea14483x628
ภาษามือไทย,Thai Sign Language,615,
กาแฟโบราณ,Thai traditional coffee,471,M531x560S16d48470x485S1d412469x455S21400490x473S2ea02476x441S16d48470x539S1ea40495x519S23604492x543
Thai Vowels,,131,
ไทย,Thailand,22,M538x554S33200482x483S10012507x503S22a04525x539S20e00525x523
ไทย,Thailand,414,M537x548S33200482x483S10012507x500S22a04524x533S20e00524x518
ขอบคุณ,thank you,610,
Thank you,,3,M585x523S15d10495x492S36d00479x478S20500510x495S2d608528x497S15d20566x496
ขอบคุณมาก,Thank you very much.,47,M542x578S15d10499x551S15d18479x551S15d28456x524S15d20523x525S2d50f502x531S2d517475x531S2fb00491x526S30a00482x482S33f10490x503
ขอบคุณ,"ขอบใจ, Thank you.",49,M545x526S15d10501x499S15d18481x499S15d20455x474S15d28526x475S2d517477x480S2d50f504x480
ขอบใจ,thanks,611,
ปางถวายเนตร,The Buddha's attitude of looking at the Bodhi tree in gratefulness,536,M521x590S32400482x483S36d00479x525S36d00479x567S15a03490x567S15a05487x567
ปางห้ามสมุทร,The Buddha's attitude of pacifying the ocean,537,M530x556S32400482x483S36d00479x525S15a20518x529S15a28469x528
การออกสลากกินแบ่งรัฐบาลงวดประจำวันที่ 16 ของเดือน,the monthly lottery draw on the 16th,473,M565x679S2ff00482x483S15517525x486S1551f452x487S2e230532x515S2e230449x516S15a38475x553S37800480x579S15a3e479x559S21100499x574S26604487x574S15a38475x638S10020493x622S22a06511x637S20320529x637S2df02529x655S18720547x623
ฑ,"ฑ.มณโฑ, Tho Montho",97,M511x527S1fb20491x474S14420489x496
ฒ,"ฒ.ผู้เฒ่า, Tho Phuthao",98,M512x526S1fb20497x474S11e20489x496
ท,"ท.ทหาร, Tho Thahan",103,M515x519S1fb20500x482S11502485x504
ฐ,"ฐ.ฐาน, Tho Than",96,M508x527S1fb20493x474S10e20493x497
ธ,"ธ.ธง, Tho Thong",104,M515x535S1fb20500x465S11502485x487S10020500x505
ถ,"ถ.ถุง, Tho Thung",102,M508x526S1fb20493x474S10020493x496
พัน,thousand,204,M515x515S14050486x485
ชูสามนิ้ว,three-finger salute,178,M508x515S18c20493x485
ตลอด,throughout/always,366,M523x570S30004482x483S15d01500x514S25604504x540
เวลา,time,186,M522x528S37b0e479x499S15a5a495x494S10a52487x473S20602483x504
to hurt all over,,20,M541x539S10001507x488S10009472x487S26a17458x473S26a01520x472S21100493x461S2eb5a486x523
ฏ,"ฏ.ปฏัก, To Patak",95,M512x527S1fb20493x474S14c20489x496
to speak,,21,M527x547S33b00482x482S20500496x502S17620493x531S21b00496x520S26500513x530
ต,"ต.เต่า, To Tao",94,M508x510S1fb20493x491
to watch,,7,M539x546S31400482x482S17e00471x531S17e08504x531S22114470x521S22114503x520S20500529x535S20500458x535
ห้องน้ำ,toilet,466,M548x533S36d00479x467S36d00479x509S18003525x486S20e00495x492S23004523x515
สถานที่ท่องเที่ยว,tourist attraction,218,M549x566S15550468x522S22a04469x551S26706486x528S22a04493x551S22a04517x551S10000529x484S22a00530x517S2ff00482x483S2ea06524x467
train,,8,M553x551S36d10479x449S15d40534x466S15d48445x467S2eb10450x503S2eb00535x502S2fb04492x545
รถไฟ,train,222,M529x518S15a4a502x506S15a42502x488S2e506472x482
เที่ยว,"trip, travel",231,M544x518S2ea06519x467S10000524x484S2ff00482x483
พาน,tray with pedestal,183,M514x520S20340495x505S15438499x481S20800486x497
จริง ๆ,truly,156,M518x560S19210486x541S26a00486x523S30a00482x483
Tuesday,,2,M516x531S1ea10484x468S2eb06484x501S2f900493x526
คนสองกลุ่มพบกันโดยบังเอิญ,Two groups of people meet by chance.,334,M544x572S30a00482x488S34c10497x509S30354495x477S14c10503x527S14c18474x527S22a02529x541S22a16456x542S2fc04493x561S2f700531x557S2f700456x558
ลุง,uncle: parent’s older brother,660,M549x544S2ff00482x483S1dc20521x487S2e50e522x521
สหประชาชาติ,United Nations,706,M543x521S15d0a458x488S1d020463x480S20800458x511S21100487x495S22a06503x496S1ce20521x480
องค์การสหประชาชาติ,United Nations Organization,707,M536x541S15d0a464x467S1d020469x459S22a04516x526S15550515x496S22a06495x474S1ce20514x459S21000466x492
เอกภพ,"จักรวาล, universe",291,M526x526S15438474x496S14d14496x508S2e905477x474
โสด,unmarried,391,M518x568S10010494x524S20600490x557S34400482x483
เสื้อ,upper-body clothes,208,M546x520S36d00479x500S1d401521x491S20800509x510S26500529x481
ดาวยูเรนัส,Uranus,276,M530x526S15438470x501S1ce20508x495S23602493x474
วาเลรี ซัตตัน,Valerie Sutton,339,M518x598S15a06483x526S10e20494x540S29b0b482x563S33e00482x483S30a00482x483
ดาวศุกร์,Venus,271,M529x526S15438471x501S1dc20505x495S23602494x474
เวียดนาม,Vietnam,25,M557x518S2ff00482x483S22b05533x485S22b13439x486S15a11508x458S15a19467x459
เวียดนาม,Vietnam,52,AS2ff00S15a11S15a19S20500S22b05S22b13M550x518S2ff00482x483S15a11506x461S15a19472x461S20500496x449S22b05526x486S22b13451x483
เวียดนาม,Vietnam,408,M533x518S2ff00482x483S15a19477x465S15a11500x465S22a05520x485S22a13467x485
ไวรัส,virus,148,M524x540S15d40505x497S10658484x514S21600495x503S21600495x490S21600495x477S26710477x470S21100505x479S2f700479x460
สระอะ,"vowel /a/, ะ",165,M512x516S14c20489x485S21c00489x486
สระอำ,"vowel /am/, ำ",161,M514x516S14c20491x485S21c00487x498
สระอา,"vowel /aː/, า",166,M512x516S14c20489x485S21c00493x493
สระเอ,"vowel /eː/ , เ",169,M512x516S14c20489x485S21c00505x486
สระอุ,"vowel /u/, ุ",167,M512x517S14c20489x486S21c00497x483
สระอู,"vowel /uː/, ู",168,M512x516S14c20489x485S21c00497x492
สระแอ,"vowel /ɛː/, แ",170,M512x516S14c20489x485S21c00501x493
ข้างแรม,waning moon,280,M550x542S1dc20483x404S2880c510x434S1f426492x444S18510497x527S15d20531x485S22a03524x511S31b00482x483
แตน,wasp,385,M566x559S31b00482x517S34d10497x540S15d27527x536S15d2f449x536S27000526x515S27010433x515S2fb00492x505S2ff00482x448S1ec26492x467S22232522x458
น้ำ,water,213,M548x527S20500515x511S33b10493x506S30005482x483S1fc11527x506
ข้างขึ้น,waxing moon,279,M555x542S1dc20483x404S2880c510x434S1f426492x444S18510497x527S14c20532x485S22a07522x513S31a00482x483
ใส่หน้ากากอนามัย,wear a face mask,340,M541x532S2ff00482x483S1ed10500x498S1ed18474x498S26505528x519S26513459x519S2fb04493x521
what,,44,M512x522S1bb30488x494S21b00493x477S21b00504x477
What,,36,M511x522S1bb30489x494S21d00493x478
อะไร,what?,193,M536x556S1bb30512x528S30c00482x488S35d10495x508S30350495x477S20e00501x525S21e10514x520
อะไร,What?,670,M531x563S35d00482x483S30c30489x489S10020516x528S23602496x524S2f700480x540
เมื่อไร (อนาคต),When? (future),672,M540x565S30a00482x488S30350495x477S15d10521x491S26900519x470S18530507x550S21100506x533S22906521x535S21600496x548
เมื่อไร (อดีต),When? (past),673,M540x579S21600496x562S30350495x477S30c00482x488S26904519x521S18530507x564S21100506x547S22906521x549S15d00521x491
ที่ไหน,Where?,671,M537x559S30c00482x483S10020522x514S23602502x520
สีขาว,white,692,M525x534S37606495x466S10012491x471S21100475x466S22a04475x483
นกกวัก,white-breasted waterhen,487,M542x666S33b00482x433S1f420462x458S22104462x448S15d27519x485S15d2f458x485S22e04519x511S22e14464x511S2ff00482x532S1ed02522x538S22d04492x539S37606476x598S10012472x602S21100455x597S22f04449x614
Who,,35,M518x558S34400482x482S10000498x502S2ed00496x535
Who,,201,M544x554S2ff33479x488S30a30485x495S2e800523x489S10001523x524S30350492x477
ใคร,who?,202,M545x544S30350495x477S30c30489x493S34400482x488S2e606512x491S10001508x514
ทำไม?,why?,191,M534x550S30c00482x488S30350495x477S15d01505x490S22a04513x517S19a30506x530
ทำไม,Why?,675,M562x549S30c00482x488S15d01500x493S20500513x482S19a00534x529S22a05519x513S30350495x477
ว,"ว.แหวน, Wo Waen",116,M509x515S18620491x485
Woman,,5,M552x546S2ff00482x482S10012520x487S2eb00537x514
เขียน,write,234,M525x516S26507512x485S15d39475x493S1eb51486x495
เขียน,write,612,M530x517S15d0a471x484S1f420482x497S22f06516x492
ปี,year,259,M524x517S20340490x483S20348484x502S20500477x488S2e734508x489
ปี,year,400,M524x517S20300490x483S20308484x502S20500477x488S2e734508x489
สีเหลือง,yellow,684,M521x520S1dc20497x484S23602480x481
นกปรอดหน้านวล,Yellow-vented Bulbul,569,
ใช่,yes,211,M544x554S20320524x517S23004519x536S30104482x477
ย,"ย.ยักษ์, Yo Yak",113,M514x510S19a20486x490
ญ,"ญ.หญิง, Yo Ying",92,M514x527S19a20486x474S10020492x497
คุณ,you,710,M508x523S10040493x493S26500493x477
คุณ,you (formal),320,M526x556S15d00494x529S26900510x520S30a00482x488S30154495x477
น้อง,younger sibling,639,M524x521S36d00479x479S15e14497x493S22a04508x506
คน,บุคคล,59,M535x540S15a10521x469S36d00479x460S15a18466x468S22b04519x501S22b14464x500S2fb04492x534
ซื่อสัตย์,คนตรง,65,M524x518S36d00479x482S2f700511x494S20500480x504S26500510x503S15a10494x488
ครับ,ค่ะ,456,M532x542S2ff00482x483S14010485x512S10e10517x512
ครับ,,531,M542x537S14010494x507S35300482x483S10e10527x507
ค่ะ,,530,M542x537S34400482x483S14010494x507S10e10527x507
จัดการ,,312,M540x525S15551504x502S15559470x502S27115460x480S27109513x479S2fc00493x476
นานาชาติ,ประเทศต่างๆ,60,AS15a4aS37906S15d02S37802S20500S27200S26706M539x551S15d02483x492S37802510x505S15a4a502x539S37906462x544S20500529x529S27200474x467S26706474x449
พระเจ้า,,63,AS32107S15d20S37700S2df02S1f502S37700M567x517S32107482x482S15d20548x440S1f502519x464S37700560x466S37700527x487S2df02537x464
พูดตรง,พูดตรงๆ,64,M526x537S33b00482x482S26500512x522S14710494x509S2f700512x512
ยกย่องพระองค์,เทิดทูนพระองค์,66,AS32107S15d3aS1f540S20500S22b00M565x518S32107482x483S15d3a522x482S1f540534x470S20500552x498S22b00549x465
ศูนย์,,351,M508x508S17620492x492
สลิ่ม,,433,M566x567S16c40500x418S16c48480x417S2ff00482x456S1de40523x469S26a00517x452S34200482x510S17610518x551S20500505x554S20500485x554S17618466x551S15520536x522S15528449x522S26500537x551S26510449x551S2f700554x556S2f700434x556
สอบตก,,432,M520x560S20320491x469S21a12480x456S21200485x440S20350491x498S22a04492x515S15550491x534S2f700508x517
เพลงรักน้อง (จิ้น กรรมาชน),,390,
โลก (1),,61,M570x524S36d00479x498S37702520x500S37800532x492S2df04549x477S15316520x478
โลก (2),,62,M570x530S36d00479x492S37702520x494S37800532x486S2df04549x471S15316520x472S15a4a513x518S37906473x523S37809473x492S20500539x511
ๅ,,423,M516x524S10050485x494S28c32488x477S22a30506x493S22a30506x500S22a04503x501
